NS,surface_total_in_m2,rooms,price
53,71.0,2.0,310600.0
53,90.0,3.0,379000.0
53,35.0,1.0,148100.0
54,32.0,1.0,142400.0
52,206.0,5.0,730000.0
53,38.0,1.0,115000.0
20,66.0,4.0,127000.0
30,154.0,5.0,195000.0
41,94.0,4.0,189000.0
46,39.0,1.0,102700.0
32,40.0,1.0,105000.0
53,41.0,1.0,151498.0
39,116.0,3.0,165000.0
54,161.0,4.0,1250000.0
54,229.0,3.0,525000.0
45,184.0,4.0,390000.0
53,150.0,5.0,380000.0
52,50.0,2.0,195000.0
53,83.0,3.0,402000.0
53,62.0,2.0,269000.0
39,70.0,3.0,225000.0
39,37.0,2.0,85000.0
35,211.0,4.0,450000.0
46,50.0,1.0,109460.0
54,44.0,1.0,180000.0
11,305.0,3.0,280000.0
45,305.0,3.0,280000.0
11,60.0,3.0,127000.0
11,170.0,4.0,350000.0
46,33.0,1.0,94000.0
53,120.0,6.0,375000.0
49,120.0,6.0,375000.0
32,53.0,3.0,154000.0
47,410.0,5.0,550000.0
49,410.0,5.0,550000.0
51,122.0,3.0,199900.0
57,137.0,4.0,440000.0
53,108.0,4.0,285000.0
49,63.0,3.0,210000.0
49,71.0,3.0,159000.0
53,71.0,3.0,159000.0
47,60.0,3.0,165000.0
44,60.0,3.0,165000.0
9,40.0,2.0,95000.0
53,348.0,6.0,1500000.0
58,70.0,3.0,399000.0
45,160.0,8.0,279000.0
56,148.0,4.0,530000.0
44,331.0,5.0,600000.0
49,331.0,5.0,600000.0
39,102.0,4.0,285000.0
53,331.0,5.0,600000.0
49,130.0,3.0,250000.0
47,130.0,3.0,250000.0
53,46.0,2.0,142000.0
18,80.0,3.0,155000.0
46,360.0,6.0,350000.0
44,360.0,6.0,350000.0
49,150.0,3.0,265000.0
53,150.0,3.0,265000.0
49,74.0,3.0,230000.0
53,74.0,3.0,230000.0
54,36.0,2.0,121000.0
18,67.0,3.0,209000.0
54,63.0,3.0,229000.0
12,43.0,2.0,90000.0
47,29.0,2.0,69000.0
49,45.0,1.0,135000.0
53,300.0,4.0,770000.0
53,300.0,5.0,770000.0
48,265.0,7.0,439000.0
35,109.0,3.0,239195.0
29,123.0,3.0,150000.0
39,50.0,2.0,103900.0
56,105.0,3.0,295000.0
30,45.0,3.0,90000.0
56,58.0,3.0,124000.0
56,101.0,3.0,310000.0
53,42.0,2.0,140000.0
7,127.0,6.0,179500.0
20,38.0,1.0,105000.0
20,50.0,2.0,130000.0
54,132.0,4.0,345000.0
2,125.0,4.0,120000.0
2,125.0,4.0,120000.0
13,27.0,1.0,79000.0
40,25.0,1.0,82000.0
22,47.0,2.0,145000.0
39,120.0,4.0,260000.0
53,96.0,3.0,239000.0
46,54.0,2.0,125000.0
46,58.0,3.0,129000.0
53,110.0,3.0,575000.0
46,87.0,4.0,258000.0
11,60.0,3.0,137000.0
51,25.0,1.0,58900.0
56,85.0,3.0,475000.0
28,236.0,5.0,850000.0
53,80.0,3.0,320000.0
9,150.0,4.0,249000.0
39,108.0,4.0,259000.0
11,120.0,4.0,235000.0
39,64.0,3.0,230000.0
35,70.0,3.0,280000.0
34,55.0,2.0,160000.0
53,41.0,2.0,99000.0
51,74.0,3.0,255000.0
54,45.0,2.0,125000.0
56,148.0,4.0,530000.0
53,34.0,1.0,109000.0
56,87.0,1.0,400000.0
39,36.0,1.0,86000.0
39,50.0,3.0,125000.0
12,50.0,2.0,125000.0
46,140.0,4.0,298000.0
53,78.0,3.0,257000.0
20,32.0,1.0,98000.0
46,74.0,3.0,218000.0
52,42.0,2.0,189600.0
16,91.0,4.0,150000.0
19,49.0,2.0,148000.0
54,460.0,6.0,1975000.0
51,460.0,6.0,1975000.0
59,460.0,6.0,1975000.0
3,91.0,4.0,150000.0
51,72.0,3.0,180000.0
53,143.0,3.0,482000.0
49,200.0,4.0,420000.0
54,35.0,1.0,155800.0
53,100.0,2.0,255000.0
9,50.0,1.0,87000.0
53,53.0,3.0,160000.0
54,96.0,3.0,185000.0
18,71.0,4.0,92000.0
26,48.0,2.0,100000.0
60,139.0,3.0,850000.0
53,200.0,4.0,440000.0
48,88.0,4.0,285000.0
53,88.0,4.0,285000.0
32,62.0,3.0,154000.0
49,41.0,2.0,155000.0
23,118.0,3.0,180000.0
56,56.0,2.0,185000.0
9,37.0,2.0,78000.0
54,62.0,2.0,230000.0
54,40.0,2.0,119000.0
51,120.0,3.0,395000.0
12,108.0,4.0,175000.0
12,108.0,4.0,195000.0
54,51.0,3.0,133000.0
58,33.0,1.0,127000.0
54,50.0,2.0,260000.0
4,34.0,2.0,75000.0
53,198.0,4.0,490000.0
11,162.0,4.0,327000.0
12,150.0,6.0,199000.0
53,77.0,3.0,285000.0
9,50.0,2.0,88000.0
56,53.0,2.0,158000.0
28,20.0,1.0,60000.0
54,28.0,2.0,98000.0
34,28.0,2.0,98000.0
32,28.0,2.0,98000.0
23,157.0,4.0,265000.0
51,37.0,2.0,95000.0
32,109.0,3.0,225000.0
28,29.0,1.0,66000.0
39,63.0,2.0,126000.0
53,163.0,4.0,515000.0
28,29.0,1.0,66000.0
28,31.0,1.0,66000.0
14,31.0,1.0,66000.0
53,42.0,2.0,178700.0
39,36.0,2.0,80000.0
51,170.0,4.0,365000.0
56,80.0,4.0,295000.0
28,31.0,1.0,71000.0
28,29.0,1.0,67000.0
9,100.0,4.0,250000.0
39,101.0,3.0,174000.0
39,107.0,3.0,330000.0
3,34.0,1.0,78500.0
3,40.0,1.0,79900.0
58,66.0,3.0,315000.0
30,177.0,5.0,189900.0
51,80.0,3.0,280000.0
20,332.0,5.0,305000.0
34,32.0,1.0,93000.0
53,46.0,2.0,195000.0
53,41.0,1.0,205000.0
47,80.0,3.0,248000.0
54,53.0,3.0,155000.0
32,32.0,1.0,93000.0
39,32.0,1.0,93000.0
19,119.0,3.0,235000.0
27,119.0,3.0,235000.0
19,55.0,3.0,139000.0
34,80.0,3.0,160000.0
51,40.0,2.0,118900.0
51,40.0,2.0,118900.0
51,40.0,2.0,118900.0
34,28.0,1.0,79000.0
9,36.0,1.0,135000.0
53,90.0,3.0,260000.0
20,174.0,6.0,250000.0
25,65.0,3.0,150000.0
3,86.0,3.0,219000.0
39,62.0,3.0,230000.0
39,49.0,2.0,139000.0
28,63.0,3.0,149000.0
46,49.0,2.0,129000.0
46,49.0,2.0,129000.0
33,208.0,6.0,460000.0
53,208.0,6.0,460000.0
39,48.0,2.0,160000.0
16,52.0,3.0,90000.0
49,83.0,3.0,260000.0
8,308.0,4.0,310000.0
32,40.0,1.0,110000.0
34,40.0,1.0,110000.0
39,62.0,2.0,165000.0
14,90.0,4.0,150000.0
28,90.0,4.0,150000.0
9,135.0,4.0,207000.0
39,70.0,4.0,169000.0
49,58.0,3.0,148000.0
39,42.0,1.0,98300.0
54,97.0,2.0,265000.0
7,86.0,2.0,163400.0
54,47.0,2.0,270000.0
56,37.0,2.0,135000.0
46,70.0,4.0,210000.0
51,108.0,4.0,215000.0
7,24.0,1.0,64000.0
40,98.0,3.0,225000.0
45,29.0,1.0,77000.0
34,38.0,2.0,118000.0
49,60.0,2.0,170000.0
45,248.0,4.0,450000.0
45,248.0,4.0,450000.0
39,187.0,5.0,570000.0
18,52.0,3.0,110000.0
54,105.0,3.0,410000.0
18,52.0,3.0,110000.0
18,52.0,3.0,110000.0
23,48.0,3.0,77000.0
39,77.0,3.0,225000.0
30,84.0,3.0,150000.0
54,460.0,6.0,1975000.0
26,92.0,4.0,208000.0
53,300.0,5.0,1700000.0
4,76.0,4.0,130000.0
34,41.0,1.0,100000.0
51,60.0,2.0,250000.0
3,51.0,2.0,65000.0
16,51.0,2.0,65000.0
32,41.0,1.0,100000.0
39,41.0,1.0,100000.0
28,49.0,3.0,100000.0
53,39.0,1.0,115000.0
28,52.0,3.0,115000.0
32,46.0,2.0,118000.0
35,250.0,4.0,240000.0
39,48.0,2.0,149000.0
51,33.0,1.0,115000.0
54,60.0,2.0,175000.0
56,62.0,3.0,169000.0
56,43.0,1.0,195000.0
53,83.0,3.0,220000.0
60,57.0,2.0,269000.0
4,56.0,3.0,120000.0
32,58.0,3.0,140000.0
46,71.0,1.0,105450.0
46,71.0,1.0,105450.0
40,90.0,2.0,150860.0
40,102.0,2.0,159600.0
52,36.0,2.0,105000.0
39,42.0,1.0,65000.0
9,65.0,3.0,129000.0
32,65.0,3.0,129000.0
6,65.0,3.0,129000.0
9,58.0,3.0,140000.0
34,40.0,2.0,110000.0
53,65.0,3.0,175000.0
20,86.0,3.0,219000.0
34,45.0,2.0,94000.0
53,143.0,3.0,340000.0
33,199.0,7.0,279900.0
51,27.0,1.0,85000.0
16,180.0,6.0,256000.0
37,174.0,3.0,425000.0
20,63.0,3.0,130000.0
54,50.0,2.0,165000.0
54,50.0,2.0,165000.0
26,77.0,3.0,160000.0
26,77.0,3.0,160000.0
56,153.0,4.0,345000.0
60,150.0,3.0,700000.0
39,77.0,3.0,305000.0
13,119.0,3.0,214000.0
54,40.0,1.0,110000.0
7,61.0,2.0,129000.0
56,61.0,2.0,189000.0
32,33.0,2.0,69000.0
53,65.0,3.0,295000.0
46,113.0,4.0,280000.0
5,88.0,2.0,130000.0
49,47.0,2.0,147000.0
16,36.0,3.0,82000.0
16,36.0,3.0,80000.0
53,80.0,3.0,310000.0
12,70.0,4.0,170000.0
53,48.0,2.0,119000.0
54,186.0,4.0,510000.0
53,186.0,4.0,510000.0
54,186.0,4.0,510000.0
13,315.0,1.0,260000.0
11,49.0,2.0,105000.0
9,87.0,4.0,195000.0
46,115.0,4.0,234000.0
58,55.0,2.0,385000.0
54,106.0,4.0,350000.0
39,60.0,2.0,119000.0
56,45.0,2.0,155000.0
54,55.0,2.0,174900.0
56,58.0,3.0,185000.0
49,27.0,1.0,130000.0
39,56.0,2.0,180000.0
18,50.0,3.0,130000.0
32,49.0,3.0,165000.0
53,90.0,4.0,340000.0
58,49.0,2.0,175000.0
32,43.0,2.0,108000.0
51,101.0,3.0,300000.0
39,33.0,1.0,89000.0
51,140.0,4.0,330000.0
56,102.0,4.0,395000.0
54,97.0,4.0,295000.0
32,48.0,3.0,130000.0
54,28.0,1.0,75000.0
3,38.0,2.0,55000.0
54,64.0,3.0,219000.0
53,164.0,4.0,520000.0
44,96.0,3.0,180000.0
51,37.0,1.0,135000.0
56,116.0,4.0,478000.0
56,101.0,4.0,340000.0
51,61.0,1.0,250000.0
51,42.0,1.0,185000.0
51,97.0,1.0,380000.0
28,155.0,5.0,275000.0
53,64.0,3.0,180000.0
16,40.0,2.0,75000.0
27,60.0,3.0,150000.0
7,235.0,5.0,315000.0
16,28.0,1.0,81000.0
11,104.0,4.0,169500.0
16,28.0,1.0,80000.0
30,63.0,3.0,148000.0
44,37.0,1.0,59000.0
54,88.0,4.0,360000.0
54,132.0,4.0,345000.0
54,164.0,4.0,505000.0
54,164.0,4.0,505000.0
30,60.0,3.0,230000.0
46,44.0,2.0,165000.0
53,75.0,4.0,250000.0
54,82.0,3.0,460000.0
40,73.0,3.0,198000.0
20,65.0,3.0,198000.0
9,64.0,3.0,125000.0
32,55.0,2.0,170000.0
32,40.0,1.0,130000.0
49,28.0,2.0,95000.0
59,67.0,3.0,430000.0
39,140.0,3.0,380000.0
39,38.0,2.0,95000.0
54,100.0,2.0,228000.0
54,89.0,4.0,550000.0
59,67.0,3.0,430000.0
53,47.0,2.0,190000.0
39,91.0,4.0,375000.0
56,100.0,4.0,320000.0
54,110.0,3.0,850000.0
9,64.0,3.0,125000.0
59,110.0,3.0,850000.0
58,41.0,1.0,120000.0
16,57.0,3.0,148000.0
56,97.0,5.0,230000.0
12,63.0,3.0,115000.0
58,60.0,2.0,199617.0
58,140.0,2.0,350000.0
53,53.0,2.0,205000.0
27,60.0,3.0,115000.0
54,81.0,1.0,465000.0
56,101.0,4.0,340000.0
56,468.0,6.0,2250000.0
56,468.0,6.0,2250000.0
22,124.0,4.0,510000.0
53,43.0,1.0,125000.0
53,43.0,1.0,129000.0
53,143.0,4.0,569000.0
53,43.0,1.0,129000.0
54,91.0,1.0,550000.0
39,55.0,2.0,210000.0
39,110.0,4.0,295000.0
53,44.0,1.0,99000.0
54,164.0,4.0,505000.0
53,106.0,4.0,379000.0
47,35.0,1.0,95000.0
53,154.0,4.0,720000.0
20,196.0,4.0,370000.0
20,196.0,4.0,370000.0
53,38.0,1.0,112000.0
6,98.0,3.0,158000.0
32,36.0,1.0,105000.0
54,48.0,3.0,189000.0
9,76.0,3.0,175000.0
52,120.0,3.0,270000.0
23,25.0,1.0,75000.0
48,185.0,5.0,485000.0
39,61.0,2.0,160000.0
48,45.0,2.0,129800.0
39,148.0,4.0,305000.0
24,50.0,2.0,2090000.0
34,78.0,3.0,160000.0
53,63.0,3.0,210000.0
47,63.0,3.0,210000.0
27,42.0,2.0,120064.0
23,90.0,3.0,135000.0
32,76.0,3.0,280000.0
39,62.0,2.0,155000.0
51,22.0,1.0,82000.0
51,22.0,1.0,82000.0
9,60.0,3.0,130000.0
6,60.0,3.0,130000.0
53,57.0,2.0,195000.0
39,48.0,3.0,165000.0
53,80.0,3.0,245000.0
53,290.0,6.0,1100000.0
49,80.0,3.0,245000.0
12,220.0,4.0,229000.0
53,225.0,4.0,1890000.0
32,55.0,3.0,155000.0
56,41.0,1.0,110000.0
54,325.0,5.0,1200000.0
13,174.0,7.0,200000.0
14,75.0,4.0,139900.0
54,107.0,4.0,485000.0
51,20.0,1.0,70000.0
49,98.0,3.0,185000.0
54,87.0,3.0,250000.0
56,22.0,1.0,87000.0
54,136.0,4.0,420000.0
53,90.0,3.0,485000.0
54,98.0,3.0,550000.0
54,36.0,1.0,125000.0
54,149.0,4.0,760000.0
53,55.0,3.0,230000.0
39,47.0,1.0,116900.0
19,51.0,2.0,88500.0
31,165.0,5.0,483000.0
16,108.0,3.0,169000.0
54,166.0,5.0,570000.0
26,74.0,3.0,240000.0
40,133.0,4.0,135000.0
54,53.0,2.0,220000.0
19,26.0,1.0,57000.0
39,47.0,3.0,120000.0
56,72.0,3.0,250000.0
54,137.0,3.0,850000.0
9,72.0,3.0,135000.0
32,42.0,2.0,115000.0
56,120.0,3.0,360000.0
54,45.0,2.0,229000.0
51,57.0,3.0,230000.0
32,48.0,3.0,130000.0
32,43.0,2.0,110000.0
46,60.0,2.0,158000.0
39,52.0,2.0,155000.0
34,70.0,4.0,165000.0
10,32.0,1.0,80000.0
33,64.0,2.0,175000.0
47,41.0,1.0,125000.0
53,64.0,2.0,175000.0
24,43.0,3.0,87500.0
60,70.0,2.0,395000.0
46,52.0,2.0,162000.0
56,72.0,3.0,240000.0
56,145.0,5.0,370000.0
49,56.0,3.0,140000.0
12,177.0,3.0,230000.0
44,48.0,1.0,127000.0
34,28.0,1.0,19044.0
39,80.0,3.0,239000.0
55,110.0,3.0,430000.0
34,86.0,3.0,50215.0
39,45.0,2.0,119000.0
34,40.0,1.0,24960.0
34,43.0,1.0,21648.0
34,38.0,1.0,25896.0
53,78.0,4.0,250000.0
6,87.0,4.0,185000.0
54,91.0,3.0,270000.0
39,64.0,3.0,198000.0
60,76.0,2.0,360000.0
53,53.0,3.0,140000.0
16,36.0,1.0,74900.0
16,36.0,1.0,74900.0
51,106.0,3.0,235000.0
54,155.0,4.0,760000.0
9,88.0,3.0,158000.0
54,155.0,4.0,785000.0
54,155.0,4.0,790000.0
54,155.0,4.0,770000.0
12,60.0,3.0,115000.0
56,105.0,3.0,295000.0
51,102.0,4.0,249000.0
50,59.0,2.0,130000.0
13,75.0,3.0,140000.0
30,66.0,3.0,107000.0
5,36.0,2.0,73000.0
33,37.0,2.0,95000.0
39,300.0,6.0,398000.0
28,38.0,2.0,85000.0
35,88.0,4.0,169000.0
20,51.0,2.0,108000.0
54,63.0,2.0,205000.0
31,45.0,2.0,125000.0
27,130.0,4.0,270000.0
19,130.0,4.0,270000.0
12,52.0,3.0,117000.0
2,50.0,2.0,98000.0
17,46.0,3.0,112500.0
50,47.0,2.0,92000.0
53,100.0,4.0,270000.0
12,42.0,1.0,95000.0
7,74.0,3.0,164000.0
9,92.0,3.0,143000.0
44,278.0,5.0,580000.0
54,64.0,4.0,205000.0
53,110.0,3.0,295000.0
23,70.0,4.0,130000.0
12,182.0,4.0,365000.0
29,50.0,2.0,75000.0
29,86.0,4.0,170000.0
54,50.0,1.0,107000.0
27,71.0,3.0,190000.0
28,58.0,3.0,107000.0
53,63.0,3.0,178000.0
56,94.0,4.0,265000.0
51,37.0,1.0,100000.0
6,70.0,2.0,94500.0
60,235.0,5.0,1500000.0
35,35.0,1.0,75476.0
35,39.0,1.0,89011.0
35,39.0,1.0,90792.0
35,49.0,1.0,93045.0
27,69.0,3.0,115000.0
35,71.0,3.0,174074.0
26,69.0,3.0,159000.0
53,59.0,3.0,150000.0
54,40.0,2.0,120000.0
53,35.0,1.0,110000.0
53,38.0,1.0,129000.0
53,37.0,1.0,121000.0
9,168.0,5.0,259000.0
12,260.0,5.0,195000.0
20,64.0,3.0,140000.0
39,35.0,2.0,95000.0
16,71.0,3.0,120000.0
46,55.0,2.0,147000.0
34,80.0,4.0,198900.0
60,103.0,2.0,515000.0
9,125.0,4.0,220000.0
56,94.0,4.0,250000.0
26,99.0,3.0,178000.0
12,200.0,6.0,315000.0
24,56.0,2.0,119600.0
24,74.0,3.0,165600.0
45,70.0,2.0,133000.0
45,135.0,2.0,194000.0
9,115.0,3.0,139000.0
34,39.0,1.0,97128.0
34,50.0,2.0,163578.0
12,227.0,6.0,255000.0
13,476.0,6.0,315000.0
56,89.0,4.0,270000.0
34,335.0,8.0,795000.0
60,69.0,2.0,370000.0
44,205.0,4.0,360000.0
45,37.0,2.0,92500.0
40,37.0,2.0,92500.0
54,86.0,3.0,300000.0
52,60.0,1.0,198000.0
54,72.0,4.0,199900.0
39,40.0,3.0,114000.0
39,98.0,4.0,219900.0
54,97.0,3.0,199900.0
30,50.0,2.0,116000.0
12,120.0,2.0,198000.0
53,40.0,1.0,115000.0
39,70.0,3.0,225000.0
58,110.0,2.0,210000.0
56,241.0,7.0,810000.0
46,428.0,7.0,565000.0
39,45.0,2.0,95000.0
56,45.0,3.0,165000.0
56,50.0,2.0,225000.0
55,41.0,1.0,145000.0
56,315.0,8.0,1000000.0
56,56.0,2.0,185000.0
56,41.0,2.0,150000.0
32,104.0,4.0,215000.0
32,49.0,3.0,128000.0
58,65.0,2.0,210000.0
15,45.0,2.0,120000.0
39,58.0,2.0,169000.0
39,89.0,2.0,160000.0
50,150.0,5.0,570000.0
53,83.0,3.0,290000.0
17,65.0,2.0,125000.0
53,208.0,7.0,810000.0
39,82.0,3.0,230500.0
39,42.0,1.0,90500.0
20,52.0,2.0,146350.0
20,52.0,2.0,146625.0
20,52.0,2.0,142873.0
20,52.0,2.0,143148.0
20,52.0,2.0,133268.0
20,54.0,2.0,153875.0
54,190.0,5.0,875000.0
11,141.0,4.0,160000.0
51,103.0,4.0,379000.0
12,39.0,1.0,80000.0
52,66.0,3.0,185000.0
7,55.0,3.0,145000.0
11,55.0,2.0,115000.0
20,51.0,2.0,131500.0
54,96.0,3.0,640000.0
56,109.0,4.0,350000.0
16,38.0,3.0,79000.0
54,89.0,3.0,220000.0
49,116.0,4.0,290000.0
53,66.0,3.0,180000.0
54,23.0,1.0,97000.0
28,78.0,3.0,149000.0
13,54.0,3.0,115000.0
34,47.0,2.0,120000.0
1,115.0,3.0,99000.0
15,232.0,6.0,560000.0
24,161.0,4.0,210000.0
2,75.0,4.0,65000.0
50,180.0,5.0,370000.0
53,124.0,4.0,346000.0
51,84.0,3.0,198000.0
35,223.0,4.0,385000.0
9,35.0,2.0,91000.0
45,147.0,5.0,254000.0
12,63.0,2.0,77000.0
45,181.0,3.0,205000.0
45,178.0,5.0,268000.0
3,54.0,3.0,77000.0
53,133.0,4.0,410000.0
54,71.0,4.0,190000.0
3,168.0,4.0,265000.0
40,40.0,2.0,120000.0
32,40.0,1.0,100000.0
53,131.0,3.0,720000.0
30,62.0,3.0,105000.0
53,82.0,4.0,280000.0
53,60.0,2.0,213000.0
59,210.0,4.0,649999.0
54,210.0,4.0,649999.0
54,210.0,4.0,649999.0
47,177.0,4.0,380000.0
53,100.0,4.0,285000.0
56,254.0,7.0,1250000.0
48,61.0,2.0,245000.0
53,51.0,1.0,198000.0
53,40.0,1.0,133000.0
16,22.0,1.0,60000.0
59,110.0,3.0,850000.0
19,48.0,1.0,99000.0
33,68.0,3.0,174900.0
54,34.0,1.0,120000.0
50,278.0,5.0,775000.0
53,100.0,5.0,255000.0
56,328.0,5.0,949000.0
28,157.0,4.0,350000.0
54,46.0,2.0,160000.0
4,42.0,2.0,95000.0
54,47.0,1.0,133000.0
34,18.0,1.0,44500.0
39,79.0,3.0,250000.0
53,143.0,2.0,435000.0
48,37.0,1.0,159000.0
9,36.0,2.0,95000.0
18,35.0,1.0,99000.0
15,102.0,4.0,210000.0
56,163.0,4.0,600000.0
6,46.0,2.0,90000.0
12,211.0,7.0,270000.0
48,80.0,4.0,230000.0
53,89.0,3.0,250000.0
33,45.0,2.0,120000.0
15,135.0,1.0,240000.0
53,43.0,1.0,164000.0
48,86.0,3.0,260000.0
51,45.0,2.0,150000.0
19,30.0,1.0,75000.0
19,44.0,1.0,110000.0
22,90.0,3.0,190000.0
22,90.0,3.0,190000.0
27,36.0,1.0,96000.0
3,69.0,3.0,115000.0
54,31.0,1.0,100000.0
23,180.0,4.0,365000.0
53,46.0,1.0,157259.0
7,50.0,2.0,119500.0
56,100.0,4.0,290000.0
53,46.0,1.0,157259.0
39,39.0,2.0,94000.0
54,72.0,1.0,260000.0
28,100.0,3.0,170000.0
53,45.0,2.0,189000.0
28,40.0,1.0,95000.0
12,100.0,4.0,350000.0
53,88.0,3.0,301077.0
51,52.0,2.0,134000.0
53,82.0,3.0,278000.0
49,290.0,5.0,2100000.0
60,185.0,4.0,980000.0
12,312.0,8.0,249000.0
54,82.0,3.0,392000.0
46,41.0,1.0,96500.0
51,58.0,1.0,220000.0
53,110.0,4.0,270000.0
51,68.0,1.0,270000.0
9,37.0,2.0,76000.0
53,160.0,5.0,460000.0
53,43.0,1.0,150000.0
53,43.0,1.0,150000.0
53,65.0,3.0,235000.0
56,46.0,2.0,209000.0
56,69.0,3.0,350000.0
9,27.0,2.0,68500.0
9,35.0,1.0,75000.0
46,76.0,3.0,248259.0
46,81.0,3.0,277812.0
46,59.0,2.0,203658.0
46,59.0,2.0,200594.0
46,60.0,2.0,204852.0
46,117.0,3.0,307755.0
46,122.0,3.0,323899.0
56,61.0,3.0,275000.0
51,87.0,3.0,280000.0
53,34.0,2.0,99500.0
46,76.0,3.0,260271.0
51,84.0,3.0,240000.0
54,48.0,1.0,127000.0
54,45.0,1.0,123000.0
46,60.0,2.0,168000.0
54,67.0,2.0,410000.0
53,49.0,2.0,148000.0
56,92.0,3.0,290000.0
44,410.0,5.0,550000.0
49,90.0,2.0,229000.0
44,49.0,2.0,142000.0
53,116.0,3.0,665000.0
60,106.0,2.0,850000.0
34,39.0,2.0,120000.0
54,66.0,2.0,310000.0
53,172.0,4.0,440000.0
51,109.0,3.0,333000.0
56,50.0,2.0,240000.0
56,50.0,2.0,240000.0
20,51.0,2.0,90000.0
56,34.0,1.0,128500.0
56,277.0,6.0,1785000.0
51,85.0,3.0,239000.0
55,200.0,6.0,640000.0
56,77.0,1.0,175000.0
56,36.0,1.0,129000.0
53,78.0,3.0,225000.0
39,36.0,1.0,82000.0
49,100.0,4.0,330000.0
49,75.0,3.0,375000.0
47,59.0,3.0,157000.0
10,19.0,1.0,49000.0
49,100.0,4.0,230000.0
46,40.0,1.0,82000.0
9,25.0,1.0,68000.0
60,97.0,3.0,550000.0
46,40.0,1.0,83000.0
54,23.0,1.0,115000.0
45,94.0,3.0,178000.0
20,34.0,2.0,74000.0
39,43.0,2.0,125000.0
16,71.0,3.0,132000.0
59,100.0,3.0,550000.0
56,100.0,3.0,550000.0
44,120.0,4.0,145000.0
54,200.0,6.0,798000.0
13,152.0,5.0,250000.0
39,40.0,2.0,99000.0
55,43.0,2.0,137000.0
48,120.0,4.0,420000.0
44,43.0,1.0,113000.0
9,48.0,2.0,105000.0
10,98.0,4.0,230000.0
11,42.0,2.0,120000.0
51,115.0,3.0,365000.0
39,237.0,4.0,395000.0
56,56.0,2.0,185000.0
53,43.0,2.0,163000.0
56,93.0,3.0,260000.0
51,55.0,3.0,210000.0
11,41.0,2.0,95000.0
53,74.0,3.0,260000.0
41,70.0,3.0,120000.0
39,116.0,4.0,270000.0
51,83.0,4.0,265000.0
54,83.0,4.0,265000.0
56,37.0,1.0,175000.0
39,92.0,4.0,196000.0
51,280.0,4.0,369000.0
4,80.0,2.0,95000.0
51,200.0,4.0,352000.0
45,80.0,2.0,137500.0
48,84.0,3.0,290000.0
40,80.0,2.0,137500.0
54,70.0,3.0,173000.0
11,28.0,1.0,57000.0
34,51.0,3.0,150000.0
32,45.0,3.0,93000.0
27,91.0,4.0,175000.0
50,123.0,5.0,220000.0
56,75.0,3.0,199000.0
22,18.0,1.0,28000.0
33,122.0,2.0,265000.0
46,330.0,6.0,510000.0
46,115.0,4.0,234000.0
46,115.0,2.0,234000.0
54,105.0,3.0,470000.0
30,60.0,2.0,115000.0
54,105.0,4.0,329900.0
54,71.0,2.0,400000.0
44,100.0,3.0,205000.0
56,163.0,4.0,440000.0
46,46.0,2.0,120000.0
35,58.0,3.0,139019.0
35,69.0,3.0,136999.0
35,39.0,1.0,87266.0
35,35.0,1.0,81697.0
35,49.0,1.0,92747.0
15,97.0,4.0,149000.0
21,78.0,2.0,141500.0
18,53.0,3.0,134900.0
29,53.0,3.0,105000.0
21,78.0,2.0,156500.0
53,37.0,1.0,123000.0
11,56.0,3.0,108000.0
16,101.0,4.0,254000.0
20,76.0,4.0,165000.0
9,41.0,3.0,93000.0
5,117.0,4.0,139000.0
12,261.0,5.0,157000.0
51,36.0,1.0,138000.0
10,46.0,2.0,85000.0
32,44.0,2.0,150000.0
53,55.0,3.0,155000.0
54,88.0,3.0,238000.0
54,30.0,1.0,119000.0
53,55.0,3.0,155000.0
54,111.0,4.0,399000.0
32,61.0,3.0,115000.0
54,50.0,2.0,155000.0
41,108.0,5.0,188000.0
54,168.0,4.0,598000.0
27,108.0,4.0,189000.0
45,415.0,5.0,370000.0
46,51.0,2.0,169000.0
54,62.0,3.0,220000.0
26,94.0,4.0,295000.0
25,40.0,2.0,72800.0
32,36.0,1.0,95000.0
7,180.0,3.0,199000.0
53,160.0,4.0,780000.0
53,51.0,3.0,154000.0
53,51.0,3.0,154000.0
53,210.0,5.0,630000.0
53,225.0,4.0,1750000.0
46,38.0,1.0,115000.0
54,89.0,3.0,335000.0
39,56.0,3.0,169500.0
49,28.0,1.0,115000.0
7,50.0,2.0,100000.0
46,42.0,1.0,97000.0
51,145.0,5.0,370000.0
34,45.0,2.0,140000.0
34,45.0,2.0,140000.0
12,64.0,3.0,160000.0
39,116.0,4.0,450000.0
48,60.0,2.0,245000.0
54,60.0,2.0,290000.0
53,116.0,3.0,625000.0
53,103.0,3.0,530000.0
54,80.0,4.0,250000.0
54,103.0,3.0,530000.0
49,103.0,3.0,530000.0
54,103.0,3.0,530000.0
56,82.0,3.0,335000.0
45,91.0,3.0,168000.0
45,91.0,3.0,168000.0
38,193.0,6.0,350000.0
18,193.0,6.0,350000.0
53,95.0,3.0,365000.0
4,71.0,4.0,145000.0
26,61.0,3.0,120000.0
44,43.0,2.0,135000.0
54,35.0,1.0,105000.0
46,330.0,6.0,800000.0
48,330.0,6.0,800000.0
47,330.0,6.0,800000.0
59,52.0,2.0,230000.0
12,79.0,4.0,128000.0
4,40.0,2.0,65000.0
59,52.0,3.0,163000.0
19,64.0,2.0,125000.0
